Candidate,State,Office Type,Date,Partisan Lean,Primary %,Won,Race,Veteran?,LGBTQ?,Elected Official?,Self-Funder?,Endorsements,value,Progressive
A.J. Balukoff,ID,Governor,5/15/18,-34.330002,40.099998,No,White,No,No,No,Yes,No,No,No
Aaron Godfrey,OH,Representative,5/8/18,-17.030001000000002,7.9099998,No,,No,No,No,No,Our Revolution Endorsed?,Yes,Yes
Aaron Godfrey,OH,Representative,5/8/18,-17.030001000000002,7.9099998,No,,No,No,No,No,Guns Sense Candidate?,Yes,No
Aaron Godfrey,OH,Representative,5/8/18,-17.030001000000002,7.9099998,No,,No,No,No,No,No,No,No
Aaron Scheinberg,WV,Representative,5/8/18,-35.330002,37.43,No,White,Yes,No,No,No,VoteVets Endorsed?,Yes,No
Aaron Scheinberg,WV,Representative,5/8/18,-35.330002,37.43,No,White,Yes,No,No,No,No,No,No
Aaron Swisher,ID,Representative,5/15/18,-28.809998999999998,67.599998,Yes,White,No,No,No,No,No,No,No
Abby Finkenauer,IA,Representative,6/5/18,-1.73,66.800003,Yes,White,No,No,Yes,No,Emily Endorsed?,Yes,No
Abby Finkenauer,IA,Representative,6/5/18,-1.73,66.800003,Yes,White,No,No,Yes,No,Party Support?,Yes,No
Abby Finkenauer,IA,Representative,6/5/18,-1.73,66.800003,Yes,White,No,No,Yes,No,Biden Endorsed?,Yes,No
Abby Finkenauer,IA,Representative,6/5/18,-1.73,66.800003,Yes,White,No,No,Yes,No,No,No,No
Abdul El-Sayed,MI,Governor,8/7/18,-0.33000001,30.5,No,Nonwhite,No,No,No,No,PCCC Endorsed?,Yes,Yes
Abdul El-Sayed,MI,Governor,8/7/18,-0.33000001,30.5,No,Nonwhite,No,No,No,No,Justice Dems Endorsed?,Yes,Yes
Abdul El-Sayed,MI,Governor,8/7/18,-0.33000001,30.5,No,Nonwhite,No,No,No,No,Sanders Endorsed?,Yes,No
Abdul El-Sayed,MI,Governor,8/7/18,-0.33000001,30.5,No,Nonwhite,No,No,No,No,Guns Sense Candidate?,Yes,No
Abdul El-Sayed,MI,Governor,8/7/18,-0.33000001,30.5,No,Nonwhite,No,No,No,No,No,No,No
Abdul El-Sayed,MI,Governor,8/7/18,-0.33000001,30.5,No,Nonwhite,No,No,No,No,Our Revolution Endorsed?,Yes,Yes
Abigail Spanberger,VA,Representative,6/12/18,-10.03,72.68,Yes,White,No,No,No,No,No,No,No
Abigail Spanberger,VA,Representative,6/12/18,-10.03,72.68,Yes,White,No,No,No,No,Emily Endorsed?,Yes,No
Abigail Spanberger,VA,Representative,6/12/18,-10.03,72.68,Yes,White,No,No,No,No,Guns Sense Candidate?,Yes,No
Adam Bell,TX,Representative,3/6/18,-20.709999,17.959999,No,White,No,No,No,No,No,No,No
Adam Bell,TX,Representative,3/6/18,-20.709999,17.959999,No,White,No,No,No,No,Guns Sense Candidate?,Yes,No
Adam Coker,NC,Representative,5/8/18,-11.28,29.860001,No,White,No,No,No,No,No,No,No
Adam Coker,NC,Representative,5/8/18,-11.28,29.860001,No,White,No,No,No,No,Guns Sense Candidate?,Yes,No
Adam Cote,ME,Governor,6/12/18,3.51,28.129998999999998,No,White,Yes,No,No,No,No,No,No
Adam Cote,ME,Governor,6/12/18,3.51,28.129998999999998,No,White,Yes,No,No,No,Guns Sense Candidate?,Yes,No
Adam McFadden,NY,Representative,6/26/18,14.62,17.450001,No,Nonwhite,No,No,Yes,No,No,No,No
Adam Sedlock,PA,Representative,5/15/18,-28.709999,23.879998999999998,No,White,No,No,No,No,No,No,No
Adia McClellan Winfrey,AL,Representative,6/5/18,-33.66,34.240002000000004,No,Nonwhite,No,No,No,No,Guns Sense Candidate?,Yes,No
Adia McClellan Winfrey,AL,Representative,6/5/18,-33.66,34.240002000000004,No,Nonwhite,No,No,No,No,No,No,No
Adrian Ocegueda,TX,Governor,3/6/18,-13.23,4.4000001,No,Nonwhite,No,No,No,No,No,No,No
Adrienne Bell,TX,Representative,3/6/18,-22.33,79.83000200000001,Yes,Nonwhite,No,No,No,No,Our Revolution Endorsed?,Yes,Yes
Adrienne Bell,TX,Representative,3/6/18,-22.33,79.83000200000001,Yes,Nonwhite,No,No,No,No,Justice Dems Endorsed?,Yes,Yes
Adrienne Bell,TX,Representative,3/6/18,-22.33,79.83000200000001,Yes,Nonwhite,No,No,No,No,No,No,No
Aftab Pureval,OH,Representative,5/8/18,-9.010000199999999,100.0,Yes,Nonwhite,No,No,Yes,No,No,No,No
Aftab Pureval,OH,Representative,5/8/18,-9.010000199999999,100.0,Yes,Nonwhite,No,No,Yes,No,Party Support?,Yes,No
Akinyemi Agbede,CA,Governor,6/5/18,25.83,0.22,No,Nonwhite,No,No,No,No,No,No,No
Alan Howe,PA,Representative,5/15/18,-10.86,10.81,No,White,Yes,No,No,No,No,No,No
Alan LaPolice,KS,Representative,8/7/18,-46.91,100.0,Yes,White,Yes,No,No,No,No,No,No
Albert Caesar Mezzetti,CA,Governor,6/5/18,25.83,0.28,No,White,Yes,No,Yes,No,No,No,No
Alec Ross,MD,Governor,6/26/18,23.799999,2.3,No,White,No,No,No,No,No,No,No
Alec Ross,MD,Governor,6/26/18,23.799999,2.3,No,White,No,No,No,No,Guns Sense Candidate?,Yes,No
Alex Triantaphyllis,TX,Representative,3/6/18,-6.809999900000001,15.73,No,White,No,No,No,No,No,No,No
Ali Khorasani,TX,Representative,3/6/18,-16.33,7.5,No,Nonwhite,No,Yes,No,No,Our Revolution Endorsed?,Yes,Yes
Ali Khorasani,TX,Representative,3/6/18,-16.33,7.5,No,Nonwhite,No,Yes,No,No,No,No,No
Alison Heslin,NJ,Representative,6/5/18,-4.6599998,2.7,No,,No,No,No,No,No,No,No
Alison Kiehl Friedman,VA,Representative,6/12/18,4.6900001,22.959999,No,White,No,No,No,Yes,No,No,No
Alison Kiehl Friedman,VA,Representative,6/12/18,4.6900001,22.959999,No,White,No,No,No,Yes,Guns Sense Candidate?,Yes,No
Allen Rheinhart,NV,Senator,6/12/18,0.94999999,3.3299999,No,Nonwhite,No,No,No,No,No,No,No
Allison Galbraith,MD,Representative,6/26/18,-29.66,28.0,No,White,No,No,No,No,No,No,No
Allison Galbraith,MD,Representative,6/26/18,-29.66,28.0,No,White,No,No,No,No,Guns Sense Candidate?,Yes,No
Allison Stephens,NV,Representative,6/12/18,3.8199998999999996,6.02,No,Nonwhite,No,No,Yes,No,No,No,No
Alonzo Pennington,KY,Representative,5/22/18,-47.48,25.4,No,White,No,No,No,No,No,No,No
Amanda Douglas,OK,Representative,6/26/18,-31.959999,32.41,No,,No,No,No,No,No,No,No
Amanda Douglas,OK,Representative,6/26/18,-31.959999,32.41,No,,No,No,No,No,Guns Sense Candidate?,Yes,No
Amanda Howland,IL,Representative,3/20/18,0.67000002,12.7,No,White,No,No,No,No,No,No,No
Amanda Renteria,CA,Governor,6/5/18,25.83,2.1500001,No,Nonwhite,No,No,No,No,No,No,No
Ammar Campa-Najjar,CA,Representative,6/5/18,-19.48,48.360001000000004,Yes,Nonwhite,No,No,No,No,Justice Dems Endorsed?,Yes,Yes
Ammar Campa-Najjar,CA,Representative,6/5/18,-19.48,48.360001000000004,Yes,Nonwhite,No,No,No,No,Indivisible Endorsed?,Yes,No
Ammar Campa-Najjar,CA,Representative,6/5/18,-19.48,48.360001000000004,Yes,Nonwhite,No,No,No,No,PCCC Endorsed?,Yes,Yes
Ammar Campa-Najjar,CA,Representative,6/5/18,-19.48,48.360001000000004,Yes,Nonwhite,No,No,No,No,No,No,No
Amy McGrath,KY,Representative,5/22/18,-17.41,48.66,Yes,White,Yes,No,No,No,VoteVets Endorsed?,Yes,No
Amy McGrath,KY,Representative,5/22/18,-17.41,48.66,Yes,White,Yes,No,No,No,No,No,No
Amy Murri Briel,IL,Representative,3/20/18,-17.360001,19.5,No,White,No,No,No,No,Our Revolution Endorsed?,Yes,Yes
Amy Murri Briel,IL,Representative,3/20/18,-17.360001,19.5,No,White,No,No,No,No,No,No,No
Amy Vilela,NV,Representative,6/12/18,3.8199998999999996,9.1999998,No,,No,No,No,No,Our Revolution Endorsed?,Yes,Yes
Amy Vilela,NV,Representative,6/12/18,3.8199998999999996,9.1999998,No,,No,No,No,No,No,No,No
Amy Vilela,NV,Representative,6/12/18,3.8199998999999996,9.1999998,No,,No,No,No,No,Justice Dems Endorsed?,Yes,Yes
Amy Vilela,NV,Representative,6/12/18,3.8199998999999996,9.1999998,No,,No,No,No,No,Indivisible Endorsed?,Yes,No
Amy Vilela,NV,Representative,6/12/18,3.8199998999999996,9.1999998,No,,No,No,No,No,Guns Sense Candidate?,Yes,No
Andrew Duck,MD,Representative,6/26/18,11.89,4.9000001,No,White,Yes,No,No,No,Guns Sense Candidate?,Yes,No
Andrew Duck,MD,Representative,6/26/18,11.89,4.9000001,No,White,Yes,No,No,No,No,No,No
Andrew Janz,CA,Representative,6/5/18,-13.41,78.83000200000001,Yes,Nonwhite,No,No,No,No,No,No,No
Andrew Kim,NJ,Representative,6/5/18,-6.0300002,100.0,Yes,Nonwhite,No,No,No,No,Biden Endorsed?,Yes,No
Andrew Kim,NJ,Representative,6/5/18,-6.0300002,100.0,Yes,Nonwhite,No,No,No,No,WFP Endorsed?,Yes,No
Andrew Kim,NJ,Representative,6/5/18,-6.0300002,100.0,Yes,Nonwhite,No,No,No,No,No,No,No
Andrew Kim,NJ,Representative,6/5/18,-6.0300002,100.0,Yes,Nonwhite,No,No,No,No,Party Support?,Yes,No
Andrew Kim,NJ,Representative,6/5/18,-6.0300002,100.0,Yes,Nonwhite,No,No,No,No,PCCC Endorsed?,Yes,Yes
Andrew White,TX,Governor,3/6/18,-13.23,27.4,No,White,No,No,No,Yes,No,No,No
Andrew White,TX,Governor,3/6/18,-13.23,27.4,No,White,No,No,No,Yes,Guns Sense Candidate?,Yes,No
Andy Levin,MI,Representative,8/7/18,7.139999900000001,52.5,Yes,White,No,No,No,No,No,No,No
Andy Levin,MI,Representative,8/7/18,7.139999900000001,52.5,Yes,White,No,No,No,No,Guns Sense Candidate?,Yes,No
Andy McGuire,IA,Governor,6/5/18,-8.1400003,5.25,No,White,No,No,No,No,No,No,No
Andy Thorburn,CA,Representative,6/5/18,2.99,20.440001000000002,No,White,No,No,No,Yes,No,No,No
Andy Thorburn,CA,Representative,6/5/18,2.99,20.440001000000002,No,White,No,No,No,Yes,Guns Sense Candidate?,Yes,No
Andy Thorburn,CA,Representative,6/5/18,2.99,20.440001000000002,No,White,No,No,No,Yes,Our Revolution Endorsed?,Yes,Yes
Angel Sides,IL,Representative,3/20/18,-6.73,4.1999998,No,White,No,No,No,No,No,No,No
Angela Villescaz,TX,Representative,3/6/18,-0.63,9.090000199999999,No,Nonwhite,No,No,No,No,No,No,No
Annabelle Robertson,SC,Representative,6/12/18,-20.73,41.810001,No,White,No,No,No,No,No,No,No
Annabelle Robertson,SC,Representative,6/12/18,-20.73,41.810001,No,White,No,No,No,No,Guns Sense Candidate?,Yes,No
Annabelle Robertson,SC,Representative,6/12/18,-20.73,41.810001,No,White,No,No,No,No,Our Revolution Endorsed?,Yes,Yes
Anthony Brindisi,NY,Representative,6/26/18,-14.26,100.0,Yes,,No,No,Yes,No,WFP Endorsed?,Yes,No
Anthony Brindisi,NY,Representative,6/26/18,-14.26,100.0,Yes,,No,No,Yes,No,Party Support?,Yes,No
Anthony Brindisi,NY,Representative,6/26/18,-14.26,100.0,Yes,,No,No,Yes,No,No,No,No
Anthony Flaccavento,VA,Representative,6/12/18,-40.709998999999996,78.639999,Yes,White,No,No,No,No,Our Revolution Endorsed?,Yes,Yes
Anthony Flaccavento,VA,Representative,6/12/18,-40.709998999999996,78.639999,Yes,White,No,No,No,No,No,No,No
Anthony White (Alabama),AL,Governor,6/5/18,-28.879998999999998,3.4200001,No,Nonwhite,Yes,No,No,No,No,No,No
Antoinette Sedillo Lopez,NM,Representative,6/5/18,13.77,20.610001,No,Nonwhite,No,No,No,No,No,No,No
Antoinette Sedillo Lopez,NM,Representative,6/5/18,13.77,20.610001,No,Nonwhite,No,No,No,No,Our Revolution Endorsed?,Yes,Yes
Antoinette Sedillo Lopez,NM,Representative,6/5/18,13.77,20.610001,No,Nonwhite,No,No,No,No,WFP Endorsed?,Yes,No
Antoinette Sedillo Lopez,NM,Representative,6/5/18,13.77,20.610001,No,Nonwhite,No,No,No,No,Justice Dems Endorsed?,Yes,Yes
Antonio Delgado,NY,Representative,6/26/18,-6.079999900000001,21.99,Yes,Nonwhite,No,No,No,No,No,No,No
Antonio Delgado,NY,Representative,6/26/18,-6.079999900000001,21.99,Yes,Nonwhite,No,No,No,No,Guns Sense Candidate?,Yes,No
Antonio Villaraigosa,CA,Governor,6/5/18,25.83,21.290001,No,Nonwhite,No,No,Yes,No,No,No,No
Archie Parnell,SC,Representative,6/12/18,-19.280001000000002,59.959998999999996,Yes,White,No,No,No,No,No,No,No
Archie Parnell,SC,Representative,6/12/18,-19.280001000000002,59.959998999999996,Yes,White,No,No,No,No,Guns Sense Candidate?,Yes,No
Arden Andersen,KS,Governor,8/7/18,-23.41,7.900000099999999,No,White,Yes,No,No,No,No,No,No
Arn Menconi,CO,Representative,6/26/18,-13.03,8.220000299999999,No,White,No,No,No,No,No,No,No
Aruna Miller,MD,Representative,6/26/18,11.89,30.700001,No,Nonwhite,No,No,Yes,No,No,No,No
Aruna Miller,MD,Representative,6/26/18,11.89,30.700001,No,Nonwhite,No,No,Yes,No,Guns Sense Candidate?,Yes,No
Aruna Miller,MD,Representative,6/26/18,11.89,30.700001,No,Nonwhite,No,No,Yes,No,Emily Endorsed?,Yes,No
Asheesh Dewan,NV,Governor,6/12/18,0.94999999,1.01,No,Nonwhite,No,No,No,No,No,No,No
Ashley Lunkenheimer,PA,Representative,5/15/18,25.540001,15.31,No,White,No,Yes,No,No,No,No,No
Audrey Denney,CA,Representative,6/5/18,-21.379998999999998,43.650002,Yes,White,No,No,No,No,No,No,No
Audrey Denney,CA,Representative,6/5/18,-21.379998999999998,43.650002,Yes,White,No,No,No,No,Our Revolution Endorsed?,Yes,Yes
Audrey Denney,CA,Representative,6/5/18,-21.379998999999998,43.650002,Yes,White,No,No,No,No,Justice Dems Endorsed?,Yes,Yes
Audri Scott Williams,AL,Representative,6/5/18,-33.080002,39.560001,No,Nonwhite,Yes,No,No,No,No,No,No
Augustine Reyes,TX,Representative,3/6/18,39.970001,2.8299999,No,Nonwhite,Yes,No,No,No,No,No,No
Barbara Seidman,GA,Representative,5/22/18,-17.379998999999998,32.459998999999996,No,Nonwhite,No,No,No,No,No,No,No
Becky Anderson Wilkins,IL,Representative,3/20/18,0.67000002,6.0,No,White,No,No,No,No,No,No,No
Ben Jealous,MD,Governor,6/26/18,23.799999,39.599998,Yes,Nonwhite,No,No,No,No,Our Revolution Endorsed?,Yes,Yes
Ben Jealous,MD,Governor,6/26/18,23.799999,39.599998,Yes,Nonwhite,No,No,No,No,WFP Endorsed?,Yes,No
Ben Jealous,MD,Governor,6/26/18,23.799999,39.599998,Yes,Nonwhite,No,No,No,No,Justice Dems Endorsed?,Yes,Yes
Ben Jealous,MD,Governor,6/26/18,23.799999,39.599998,Yes,Nonwhite,No,No,No,No,No,No,No
Ben Jealous,MD,Governor,6/26/18,23.799999,39.599998,Yes,Nonwhite,No,No,No,No,Sanders Endorsed?,Yes,No
Ben Jealous,MD,Governor,6/26/18,23.799999,39.599998,Yes,Nonwhite,No,No,No,No,Guns Sense Candidate?,Yes,No
Ben McAdams,UT,Representative,6/26/18,-16.809998999999998,100.0,Yes,White,No,No,Yes,No,Party Support?,Yes,No
Ben McAdams,UT,Representative,6/26/18,-16.809998999999998,100.0,Yes,White,No,No,Yes,No,No,No,No
Beth Vercolio-Osmund,IL,Representative,3/20/18,-17.360001,13.0,No,White,No,No,No,No,No,No,No
Beto O'Rourke,TX,Senator,3/6/18,-13.23,61.810001,Yes,White,No,No,Yes,No,Indivisible Endorsed?,Yes,No
Beto O'Rourke,TX,Senator,3/6/18,-13.23,61.810001,Yes,White,No,No,Yes,No,No,No,No
Betsy Londrigan,IL,Representative,3/20/18,-6.73,45.700001,Yes,White,No,No,No,No,No,No,No
Betsy Londrigan,IL,Representative,3/20/18,-6.73,45.700001,Yes,White,No,No,No,No,Party Support?,Yes,No
Betsy Londrigan,IL,Representative,3/20/18,-6.73,45.700001,Yes,White,No,No,No,No,Emily Endorsed?,Yes,No
Betsy Rader,OH,Representative,5/8/18,-11.98,100.0,Yes,,No,No,No,No,Party Support?,Yes,No
Betsy Rader,OH,Representative,5/8/18,-11.98,100.0,Yes,,No,No,No,No,No,No,No
Betsy Rader,OH,Representative,5/8/18,-11.98,100.0,Yes,,No,No,No,No,Emily Endorsed?,Yes,No
Betsy Sweet,ME,Governor,6/12/18,3.51,16.459999,No,White,No,Yes,No,No,Guns Sense Candidate?,Yes,No
Betsy Sweet,ME,Governor,6/12/18,3.51,16.459999,No,White,No,Yes,No,No,WFP Endorsed?,Yes,No
Betsy Sweet,ME,Governor,6/12/18,3.51,16.459999,No,White,No,Yes,No,No,No,No,No
Bibiana Boerio,PA,Representative,5/15/18,-28.709999,43.200001,Yes,White,No,No,No,No,No,No,No
Bill Ebben,OH,Representative,5/8/18,-34.779999,12.18,No,,Yes,No,No,No,No,No,No
Bill Haas,MO,Representative,8/7/18,-14.18,19.5,No,White,No,No,Yes,No,No,No,No
Bill Hopkins,SC,Representative,6/12/18,-19.23,17.780001000000002,No,White,No,No,No,No,No,No,No
Bill Hopkins,SC,Representative,6/12/18,-19.23,17.780001000000002,No,White,No,No,No,No,Guns Sense Candidate?,Yes,No
Bill Wild,MI,Representative,8/7/18,60.720001,15.2,No,White,No,No,Yes,No,No,No,No
Bill Wild,MI,Representative,8/7/18,60.720001,14.0,No,White,No,No,Yes,No,No,No,No
Billie Sutton,SD,Governor,6/5/18,-29.379998999999998,100.0,Yes,White,No,No,No,No,No,No,No
Bob Daiber,IL,Governor,3/20/18,14.48,1.1,No,White,No,No,Yes,No,No,No,No
Bob Krist,NE,Governor,5/15/18,-26.76,59.810001,Yes,White,Yes,No,Yes,No,No,No,No
Bobby Bliatout,CA,Representative,6/5/18,-13.41,12.26,No,Nonwhite,No,No,No,No,No,No,No
Bobby Kaple,GA,Representative,5/22/18,-9.4799995,26.25,No,White,No,No,No,No,No,No,No
Bobby Mahendra,NV,Senator,6/12/18,0.94999999,2.6700001,No,Nonwhite,No,No,No,No,No,No,No
Brad Ashford,NE,Representative,5/15/18,-5.98,48.360001000000004,No,,No,No,Yes,No,Party Support?,Yes,No
Brad Ashford,NE,Representative,5/15/18,-5.98,48.360001000000004,No,,No,No,Yes,No,No,No,No
Brad Ashford,NE,Representative,5/15/18,-5.98,48.360001000000004,No,,No,No,Yes,No,Guns Sense Candidate?,Yes,No
Brandon Brown,SC,Representative,6/12/18,-28.309998999999998,28.469998999999998,Yes,Nonwhite,No,No,No,No,No,No,No
Brenda Jones,MI,Representative,8/7/18,60.720001,29.200001,No,Nonwhite,No,No,Yes,No,No,No,No
Brenda Jones,MI,Representative,8/7/18,60.720001,37.700001,Yes,Nonwhite,No,No,Yes,No,No,No,No
Brendan Kelly,IL,Representative,3/20/18,-13.26,81.0,Yes,White,Yes,No,No,No,No,No,No
Brendan Kelly,IL,Representative,3/20/18,-13.26,81.0,Yes,White,Yes,No,No,No,Biden Endorsed?,Yes,No
Brendan Kelly,IL,Representative,3/20/18,-13.26,81.0,Yes,White,Yes,No,No,No,Party Support?,Yes,No
Brendan Kelly,IL,Representative,3/20/18,-13.26,81.0,Yes,White,Yes,No,No,No,VoteVets Endorsed?,Yes,No
Brent Beal,TX,Representative,3/6/18,-48.73,38.959998999999996,No,White,No,No,No,No,Our Revolution Endorsed?,Yes,Yes
Brent Beal,TX,Representative,3/6/18,-48.73,38.959998999999996,No,White,No,No,No,No,No,No,No
Brent Ottaway,PA,Representative,5/15/18,-45.43,100.0,Yes,White,No,No,No,No,No,No,No
Brent Welder,KS,Representative,8/7/18,-4.0100002,33.900002,No,White,No,No,No,No,Our Revolution Endorsed?,Yes,Yes
Brent Welder,KS,Representative,8/7/18,-4.0100002,33.900002,No,White,No,No,No,No,No,No,No
Brent Welder,KS,Representative,8/7/18,-4.0100002,33.900002,No,White,No,No,No,No,Sanders Endorsed?,Yes,No
Brent Welder,KS,Representative,8/7/18,-4.0100002,33.900002,No,White,No,No,No,No,PCCC Endorsed?,Yes,Yes
Brent Welder,KS,Representative,8/7/18,-4.0100002,33.900002,No,White,No,No,No,No,Justice Dems Endorsed?,Yes,Yes
Brent Welder,KS,Representative,8/7/18,-4.0100002,33.900002,No,White,No,No,No,No,Guns Sense Candidate?,Yes,No
Brett Shipp,TX,Representative,3/6/18,-4.98,16.34,No,White,No,No,No,No,No,No,No
Brian Deters,IL,Representative,3/20/18,-28.83,39.5,No,White,No,No,No,No,No,No,No
Brian Flynn,NY,Representative,6/26/18,-6.079999900000001,13.18,No,White,No,No,No,Yes,No,No,No
Brian Forde,CA,Representative,6/5/18,-1.4299998999999999,13.06,No,White,No,No,No,No,Guns Sense Candidate?,Yes,No
Brian Forde,CA,Representative,6/5/18,-1.4299998999999999,13.06,No,White,No,No,No,No,No,No,No
Brian Pedigo,KY,Representative,5/22/18,-39.509997999999996,28.68,No,White,No,No,No,No,No,No,No
Brianna Westbrook,AZ,Representative,2/27/18,-24.559998999999998,39.720001,No,White,No,Yes,No,No,No,No,No
Brianna Westbrook,AZ,Representative,2/27/18,-24.559998999999998,39.720001,No,White,No,Yes,No,No,Justice Dems Endorsed?,Yes,Yes
Brianna Westbrook,AZ,Representative,2/27/18,-24.559998999999998,39.720001,No,White,No,Yes,No,No,Our Revolution Endorsed?,Yes,Yes
Bruce Fischer,SC,Representative,6/12/18,-19.23,11.22,No,White,Yes,No,No,No,No,No,No
Bryan Caforio,CA,Representative,6/5/18,2.02,38.259997999999996,No,White,No,No,No,No,No,No,No
Bryan Caforio,CA,Representative,6/5/18,2.02,38.259997999999996,No,White,No,No,No,No,Justice Dems Endorsed?,Yes,Yes
Bryan Caforio,CA,Representative,6/5/18,2.02,38.259997999999996,No,White,No,No,No,No,Guns Sense Candidate?,Yes,No
Carl Brewer,KS,Governor,8/7/18,-23.41,20.6,No,Nonwhite,Yes,No,Yes,No,No,No,No
Carl Spoerer,IL,Representative,3/20/18,-44.630001,37.900002,No,White,No,No,No,No,No,No,No
Carole Cheney,IL,Representative,3/20/18,0.67000002,17.4,No,White,No,No,No,No,No,No,No
Carolyn Bourdeaux,GA,Representative,5/22/18,-12.73,27.280001000000002,Yes,White,No,No,No,No,Emily Endorsed?,Yes,No
Carolyn Bourdeaux,GA,Representative,5/22/18,-12.73,27.280001000000002,Yes,White,No,No,No,No,No,No,No
Carolyn Long,WA,Representative,8/7/18,-8.510000199999999,,Yes,White,No,No,No,No,Indivisible Endorsed?,Yes,No
Carolyn Long,WA,Representative,8/7/18,-8.510000199999999,,Yes,White,No,No,No,No,Guns Sense Candidate?,Yes,No
Carolyn Long,WA,Representative,8/7/18,-8.510000199999999,,Yes,White,No,No,No,No,Emily Endorsed?,Yes,No
Carolyn Long,WA,Representative,8/7/18,-8.510000199999999,,Yes,White,No,No,No,No,No,No,No
Cary Kennedy,CO,Governor,6/26/18,2.49,24.719998999999998,No,White,No,No,Yes,No,Emily Endorsed?,Yes,No
Cary Kennedy,CO,Governor,6/26/18,2.49,24.719998999999998,No,White,No,No,Yes,No,Guns Sense Candidate?,Yes,No
Cary Kennedy,CO,Governor,6/26/18,2.49,24.719998999999998,No,White,No,No,Yes,No,No,No,No
Catherine Krantz,TX,Representative,3/6/18,-55.029999,68.620003,Yes,White,No,No,No,No,No,No,No
Cathy Albro,MI,Representative,8/7/18,-11.41,68.199997,Yes,White,No,No,No,No,Guns Sense Candidate?,Yes,No
Cathy Albro,MI,Representative,8/7/18,-11.41,68.199997,Yes,White,No,No,No,No,No,No,No
Cathy Glasson,IA,Governor,6/5/18,-8.1400003,20.549999,No,White,No,No,No,No,Guns Sense Candidate?,Yes,No
Cathy Glasson,IA,Governor,6/5/18,-8.1400003,20.549999,No,White,No,No,No,No,Our Revolution Endorsed?,Yes,Yes
Cathy Glasson,IA,Governor,6/5/18,-8.1400003,20.549999,No,White,No,No,No,No,PCCC Endorsed?,Yes,Yes
Cathy Glasson,IA,Governor,6/5/18,-8.1400003,20.549999,No,White,No,No,No,No,No,No,No
Cathy Glasson,IA,Governor,6/5/18,-8.1400003,20.549999,No,White,No,No,No,No,WFP Endorsed?,Yes,No
Cedric Davis,TX,Governor,3/6/18,-13.23,8.2399998,No,Nonwhite,No,No,Yes,No,No,No,No
Chalis Montgomery,GA,Representative,5/22/18,-28.209999,26.459999,No,White,No,No,No,No,No,No,No
Charlotte Moore,VA,Representative,6/12/18,-25.959999,18.450001,No,White,No,No,Yes,No,No,No,No
Chase Kohne,CO,Representative,6/26/18,-24.68,35.32,No,White,Yes,No,No,No,No,No,No
Chetan Panda,TX,Representative,3/6/18,-19.23,9.04,No,Nonwhite,No,No,No,No,No,No,No
Chintan Desai,AR,Representative,5/22/18,-34.810001,100.0,Yes,Nonwhite,No,No,No,No,No,No,No
Chintan Desai,AR,Representative,5/22/18,-34.810001,100.0,Yes,Nonwhite,No,No,No,No,Indivisible Endorsed?,Yes,No
Chintan Desai,AR,Representative,5/22/18,-34.810001,100.0,Yes,Nonwhite,No,No,No,No,Guns Sense Candidate?,Yes,No
Chris Giunchigliani,NV,Governor,6/12/18,0.94999999,38.860001000000004,No,,No,No,Yes,No,WFP Endorsed?,Yes,No
Chris Giunchigliani,NV,Governor,6/12/18,0.94999999,38.860001000000004,No,,No,No,Yes,No,Guns Sense Candidate?,Yes,No
Chris Giunchigliani,NV,Governor,6/12/18,0.94999999,38.860001000000004,No,,No,No,Yes,No,Emily Endorsed?,Yes,No
Chris Giunchigliani,NV,Governor,6/12/18,0.94999999,38.860001000000004,No,,No,No,Yes,No,No,No,No
Chris Graves,MD,Representative,6/26/18,11.89,1.6,No,White,No,No,No,No,No,No,No
Chris Janicek,NE,Senator,5/15/18,-26.76,20.219998999999998,No,,No,No,No,No,No,No,No
Chris Kennedy,IL,Governor,3/20/18,14.48,24.4,No,White,No,No,No,Yes,No,No,No
Chris Perri,TX,Representative,3/6/18,-19.23,32.790001000000004,No,White,No,No,No,No,Our Revolution Endorsed?,Yes,Yes
Chris Perri,TX,Representative,3/6/18,-19.23,32.790001000000004,No,White,No,No,No,No,Indivisible Endorsed?,Yes,No
Chris Perri,TX,Representative,3/6/18,-19.23,32.790001000000004,No,White,No,No,No,No,No,No,No
Chris Perri,TX,Representative,3/6/18,-19.23,32.790001000000004,No,White,No,No,No,No,Guns Sense Candidate?,Yes,No
Chris Rieger,PA,Representative,5/15/18,-18.73,24.92,No,White,No,No,No,No,No,No,No
Chris Smith,MI,Representative,8/7/18,-8.3299999,29.1,No,White,No,No,No,No,No,No,No
Chrissy Houlahan,PA,Representative,5/15/18,5.2399998,100.0,Yes,White,Yes,No,No,No,VoteVets Endorsed?,Yes,No
Chrissy Houlahan,PA,Representative,5/15/18,5.2399998,100.0,Yes,White,Yes,No,No,No,No,No,No
Chrissy Houlahan,PA,Representative,5/15/18,5.2399998,100.0,Yes,White,Yes,No,No,No,Party Support?,Yes,No
Chrissy Houlahan,PA,Representative,5/15/18,5.2399998,100.0,Yes,White,Yes,No,No,No,Emily Endorsed?,Yes,No
Christian Cano,NC,Representative,5/8/18,-14.13,17.200001,No,Nonwhite,No,Yes,No,No,No,No,No
Christina Lord,KY,Representative,5/22/18,-36.610001000000004,21.709999,No,White,No,No,No,No,No,No,No
Christina McNeil,ID,Representative,5/15/18,-39.43,69.699997,Yes,Nonwhite,No,No,No,No,No,No,No
